street,house,zip_code,latitude,longitude
Революционный переулок,23,420078,55.818994,48.911138
Революционный переулок,25,420078,55.818918,48.911444
Революционный переулок,27 к. 3,420078,55.818887,48.911947
Революционный переулок,29,420078,55.818897,48.912315
Революционный переулок,31 к. 1,420078,55.818852,48.912701
Революционный переулок,31 к. 2,420078,55.818852,48.912701
Революционный переулок,33,420078,55.818837,48.913177
Революционный переулок,35,420078,55.818796,48.913492
Ремесленная улица,4,420043,55.781732,49.143137
Ремесленная улица,6,420043,55.78156,49.143595
Ремесленная улица,7,420043,55.781641,49.143937
Ремесленная улица,9,420043,55.781519,49.143982
Ремесленная улица,10,420043,55.781074,49.143829
Ремесленная улица,11,420043,55.781352,49.144044
Ремесленная улица,12,420043,55.780578,49.143802
Ремесленная улица,12А,420043,55.780613,49.143371
Ремесленная улица,14,420043,55.780162,49.142041
Ремесленная улица,21,420043,55.780249,49.144188
Ремесленная улица,23,420043,55.780137,49.144062
Ремесленная улица,25,420043,55.780016,49.143847
Ремесленная улица,27,420043,55.779904,49.143703
Ремесленная улица,29,420043,55.779717,49.143344
Ремесленная улица,31,420043,55.779737,49.142517
Улица Репина,3,420033,55.820319,49.048203
Улица Репина,5,420033,55.82043,49.047961
Улица Репина,7,420033,55.820541,49.047736
Речная улица,13,420030,55.804197,49.067508
Улица Речная (Борисоглебское),2,420098,55.878521,49.129465
Улица Речная (Борисоглебское),18,420098,55.878834,49.133417
Улица Речная (Борисоглебское),22,420098,55.878985,49.134316
Улица Речная (Борисоглебское),30,420098,55.879415,49.13604
Улица Речная (Борисоглебское),34,420098,55.879288,49.13684
Улица Речная (Борисоглебское),37,420098,55.87993,49.137837
Улица Речная (Щербаково),1,420099,55.881192,49.096946
Улица Речная (Щербаково),2,420099,55.878521,49.129465
Улица Речная (Щербаково),3,420099,55.803656,49.069763
Улица Речная (Щербаково),4,420099,55.878602,49.129806
Улица Речная (Щербаково),5,420099,55.803853,49.069565
Улица Речная (Щербаково),6,420099,55.878642,49.130138
Улица Речная (Щербаково),7,420099,55.881858,49.097296
Улица Речная (Щербаково),8,420099,55.878581,49.130758
Улица Речная (Щербаково),9,420099,55.911159,49.16025
Улица Речная (Щербаково),10,420099,55.878672,49.131522
Улица Речная (Щербаково),11,420099,55.88203,49.097278
Улица Речная (Щербаково),12,420099,55.878652,49.132016
Улица Речная (Щербаково),13,420099,55.804197,49.067508
Улица Речная (Щербаково),14,420099,55.878804,49.132833
Улица Речная (Щербаково),15,420099,55.88254,49.097377
Улица Речная (Щербаково),16,420099,55.878753,49.13322
Улица Речная (Щербаково),16а,420099,55.878753,49.13322
Улица Речная (Щербаково),17,420099,55.882757,49.097449
Улица Речная (Щербаково),17б,420099,55.882757,49.097449
Улица Речная (Щербаково),18,420099,55.878834,49.133417
Улица Речная (Щербаково),19,420099,55.882995,49.097557
Улица Речная (Щербаково),20,420099,55.883353,49.098096
Улица Речная (Щербаково),21,420099,55.883222,49.097557
Улица Речная (Щербаково),23,420099,55.883378,49.09761
Рижская улица,3,420085,55.869329,49.032366
Рижская улица,4,420085,55.869203,49.032806
Рижская улица,4А,420085,55.869203,49.032806
Рижская улица,5,420085,55.869627,49.032312
Рижская улица,6,420085,55.869385,49.032797
Рижская улица,7,420085,55.870132,49.032375
Рижская улица,8,420085,55.869617,49.032779
Рижская улица,9,420085,55.870364,49.032456
Рижская улица,10,420085,55.869834,49.03286
Рижская улица,11,420085,55.870526,49.032438
Рижская улица,12,420085,55.87037,49.032869
Рижская улица,13,420085,55.870652,49.032474
Рижская улица,14,420085,55.870521,49.032869
Рижская улица,15,420085,55.870804,49.032483
Рижская улица,16,420085,55.870794,49.032905
Рижская улица,17,420085,55.870971,49.032501
Рижская улица,18,420085,55.870955,49.032905
Рижская улица,20,420085,55.870955,49.032905
Улица Ризаэтдина Фахретдина,3,420055,55.693094,49.15954
Улица Рихарда Зорге (Кадышево),1,420099,55.763604,49.179285
Улица Рихарда Зорге (Кадышево),2,420099,55.762429,49.183364
Улица Рихарда Зорге (Кадышево),2 к. 5,420099,55.897897,49.135771
Улица Рихарда Зорге (Кадышево),2 к. 6,420099,55.762429,49.183364
Улица Рихарда Зорге (Кадышево),3,420099,55.763731,49.183328
Улица Рихарда Зорге (Кадышево),4,420099,55.762034,49.183849
Улица Рихарда Зорге (Кадышево),5,420099,55.762996,49.183849
Улица Рихарда Зорге (Кадышево),6,420099,55.761816,49.184478
Улица Рихарда Зорге (Кадышево),6А,420099,55.761816,49.184478
Улица Рихарда Зорге (Кадышево),7,420099,55.762672,49.184361
Улица Рихарда Зорге (Кадышево),8,420099,55.761482,49.185008
Улица Рихарда Зорге (Кадышево),9,420099,55.762424,49.184954
Улица Рихарда Зорге (Кадышево),9 к. 1,420099,55.901223,49.133723
Улица Рихарда Зорге (Кадышево),9а,420099,55.900678,49.133696
Родниковая улица,1,420076,55.84865,48.883281
Родниковая улица,1а,420076,55.848529,48.883201
Родниковая улица,2 к. 1,420076,55.84868,48.882707
Родниковая улица,2 к. 2,420076,55.84868,48.882707
Родниковая улица,2а,420076,55.84868,48.882707
Родниковая улица,3,420076,55.848842,48.883443
Родниковая улица,4,420076,55.848822,48.882886
Родниковая улица,5,420076,55.849034,48.883578
Родниковая улица,6,420076,55.849135,48.883138
Родниковая улица,10,420076,55.849635,48.883551
Родниковая улица,11,420076,55.849812,48.884081
Родниковая улица,12,420076,55.850035,48.88374
Родниковая улица,13,420076,55.849974,48.884207
Родниковая улица,14,420076,55.850257,48.88382
Родниковая улица,15,420076,55.850161,48.884216
Родниковая улица,16,420076,55.850717,48.884108
Родниковая улица,17,420076,55.850333,48.884413
Родниковая улица,18,420076,55.851086,48.884431
Родниковая улица,19,420076,55.850545,48.884458
Родниковая улица,20,420076,55.851359,48.884638
Родниковая улица,21 к. 1,420076,55.85099,48.884782
Родниковая улица,21 к. 2,420076,55.85099,48.884782
Родниковая улица,23,420076,55.85099,48.884782
Родниковая улица,25,420076,55.85099,48.884782
Родниковая улица,27,420076,55.85099,48.884782
Улица Роз,1 к. 6,420139,55.735611,49.236203
Улица Роз,2 к. 4,420139,55.735206,49.235691
Улица Роз,4,420139,55.735206,49.235691
Улица Роз,6,420139,55.735206,49.235691
Улица Роз,16,420139,55.73439,49.235861
Улица Роз,19,420139,55.733533,49.236203
Улица Роз,21,420139,55.733356,49.236247
Улица Роз,22,420139,55.73369,49.235637
Улица Роз,23,420139,55.732925,49.236256
Улица Роз,23А,420139,55.732925,49.236256
Улица Роз,25,420139,55.732565,49.236328
Улица Роз,27,420139,55.732565,49.236328
Улица Роз,28,420139,55.733361,49.235601
Улица Роз,30,420139,55.73296,49.235691
Улица Ромашек,1,420139,55.740639,49.229277
Улица Ромашек,3,420139,55.740487,49.229708
Улица Ромашек,5,420139,55.740532,49.230193
Улица Ромашек,6,420139,55.740218,49.230435
Улица Ромашек,7,420139,55.740593,49.230597
Улица Ромашек,8,420139,55.740294,49.230786
Улица Ромашек,9,420139,55.740578,49.231028
Улица Ромашек,10,420139,55.740294,49.230786
Улица Ромашек,13,420139,55.740573,49.231882
Ромашковая улица,1,420096,55.907955,49.229564
Ромашковая улица,2,420096,55.908303,49.229214
Ромашковая улица,3,420096,55.907889,49.229277
Ромашковая улица,4,420096,55.908192,49.22889
Ромашковая улица,5,420096,55.907829,49.228998
Ромашковая улица,6,420096,55.908106,49.228459
Ромашковая улица,7,420096,55.907773,49.228738
Ромашковая улица,8,420096,55.90799,49.228001
Ромашковая улица,9,420096,55.907697,49.228459
Ромашковая улица,10,420096,55.907874,49.227534
Ромашковая улица,11,420096,55.907642,49.22819
Ромашковая улица,12,420096,55.905533,49.224048
Ромашковая улица,13,420096,55.907642,49.22819
Ромашковая улица,14,420096,55.905679,49.224318
Ромашковая улица,16,420096,55.90578,49.224749
Ромашковая улица,18,420096,55.90578,49.225171
Ромашковая улица,19,420096,55.906946,49.228729
Ромашковая улица,20,420096,55.906158,49.225737
Ромашковая улица,22,420096,55.90638,49.225935
Ромашковая улица,23,420096,55.906572,49.228989
Ромашковая улица,24,420096,55.906618,49.226106
Ромашковая улица,26,420096,55.906809,49.226276
Ромашковая улица,28,420096,55.907026,49.226447
Ромашковая улица,30,420096,55.907218,49.226627
Ромашковая улица,31,420096,55.905724,49.2296
Ромашковая улица,32,420096,55.907319,49.227192
Ромашковая улица,34,420096,55.90743,49.227633
Ромашковая улица,36,420096,55.907223,49.227866
Ромашковая улица,38,420096,55.906941,49.228037
Ромашковая улица,40,420096,55.906941,49.228037
Ромашковая улица,42,420096,55.906552,49.228288
Ромашковая улица,44 к. 20,420096,55.906274,49.228621
Ромашковая улица,46,420096,55.905936,49.228774
Ромашковая улица,50,420096,55.905437,49.229079
Ромашковая улица,52,420096,55.90523,49.22925
Ромашковая улица,54 к. 10,420096,55.904988,49.229528
Роторная улица,1,420059,55.765873,49.15203
Роторная улица,7,420059,55.764556,49.15627
Роторная улица,9,420059,55.765655,49.153881
Роторная улица,9а,420059,55.765154,49.15407
Роторная улица,11,420059,55.764718,49.15442
Роторная улица,27,420059,55.765321,49.142445
Роторная улица,27б,420059,55.765554,49.143829
Роторная улица,27в,420059,55.766304,49.144727
Роторная улица,29,420059,55.765154,49.141736
Рощинская улица,2,420055,55.699157,49.131504
Рощинская улица,2а,420055,55.699157,49.131504
Рощинская улица,2б,420055,55.699157,49.131504
Рощинская улица,2в к. 29,420055,55.699157,49.131504
Рощинская улица,3а,420055,55.699421,49.132366
Рощинская улица,3б,420055,55.699421,49.132366
Рощинская улица,3в,420055,55.699314,49.132654
Рощинская улица,3г,420055,55.699223,49.132905
Рощинская улица,4 к. 25,420055,55.699035,49.131755
Рощинская улица,6,420055,55.698888,49.13207
Рощинская улица,7,420055,55.698046,49.135286
Рощинская улица,8,420055,55.698767,49.132294
Рощинская улица,9,420055,55.697823,49.135888
Рощинская улица,10,420055,55.698396,49.133121
Рощинская улица,11,420055,55.697356,49.136813
Рощинская улица,12,420055,55.698082,49.133759
Рощинская улица,13,420055,55.697143,49.137145
Рощинская улица,15,420055,55.69695,49.137478
Рощинская улица,17,420055,55.696854,49.137783
Рощинская улица,18,420055,55.697569,49.134729
Рощинская улица,19,420055,55.696707,49.138071
Рощинская улица,20,420055,55.697478,49.134962
Рощинская улица,21,420055,55.69659,49.138313
Рощинская улица,22,420055,55.697376,49.135169
Рощинская улица,23,420055,55.69659,49.138313
Рощинская улица,24,420055,55.697138,49.135681
Рощинская улица,25,420055,55.696301,49.138897
Рощинская улица,26,420055,55.697026,49.135897
Рощинская улица,27,420055,55.69486,49.141044
Рощинская улица,28,420055,55.697026,49.135897
Рощинская улица,29,420055,55.694723,49.141493
Рощинская улица,30,420055,55.696859,49.136238
Рощинская улица,32,420055,55.696752,49.136499
Рощинская улица,34,420055,55.696494,49.137047
Рощинская улица,36,420055,55.696281,49.137514
Рощинская улица,37,420055,55.693972,49.142868
Рощинская улица,39,420055,55.693825,49.143182
Рощинская улица,41,420055,55.693698,49.14338
Рощинская улица,42,420055,55.694951,49.140218
Рощинская улица,43,420055,55.693586,49.143667
Рощинская улица,44,420055,55.694809,49.140487
Рощинская улица,45,420055,55.69347,49.143865
Рощинская улица,46,420055,55.694733,49.140676
Рощинская улица,47,420055,55.693338,49.144098
Рощинская улица,48,420055,55.694616,49.140927
Рощинская улица,49,420055,55.693236,49.144386
Рощинская улица,50,420055,55.69449,49.141197
Рощинская улица,52,420055,55.69449,49.141197
Рощинская улица,53,420055,55.692947,49.144988
Рощинская улица,55,420055,55.69282,49.145275
Рощинская улица,56,420055,55.694033,49.142131
Рощинская улица,57,420055,55.692678,49.145572
Рощинская улица,58,420055,55.693871,49.142374
Рощинская улица,59,420055,55.692531,49.145886
Рощинская улица,60,420055,55.693789,49.142589
Рощинская улица,62,420055,55.693642,49.142877
Рощинская улица,64,420055,55.693556,49.143083
Рощинская улица,66,420055,55.693439,49.143371
Рощинская улица,68,420055,55.693343,49.143568
Рощинская улица,70,420055,55.693201,49.143865
Рощинская улица,71,420055,55.691648,49.147683
Рощинская улица,72,420055,55.693079,49.144107
Рощинская улица,74,420055,55.692851,49.144565
Рощинская улица,74а,420055,55.692851,49.144565
Рощинская улица,76,420055,55.692714,49.144754
Рощинская улица,78,420055,55.692627,49.144952
Рубежная улица,2,420055,55.691602,49.135951
Рубежная улица,2а,420055,55.691602,49.135951
Рубежная улица,2б,420055,55.691602,49.135951
Рубежная улица,2в,420055,55.691602,49.135951
Рубежная улица,3,420055,55.696631,49.126653
Рубежная улица,3а,420055,55.696478,49.127021
Рубежная улица,3б,420055,55.69623,49.127515
Рубежная улица,3г,420055,55.696631,49.126653
Рубежная улица,3д,420055,55.696007,49.128009
Рубежная улица,4,420055,55.691399,49.136382
Рубежная улица,5,420055,55.695809,49.128306
Рубежная улица,6,420055,55.691075,49.137154
Рубежная улица,7,420055,55.695687,49.128638
Рубежная улица,8,420055,55.690765,49.137693
Рубежная улица,9,420055,55.695606,49.128872
Рубежная улица,10,420055,55.690765,49.137693
Рубежная улица,11,420055,55.695448,49.129078
Рубежная улица,12,420055,55.690557,49.138241
Рубежная улица,13,420055,55.695347,49.129321
Рубежная улица,14,420055,55.690557,49.138241
Рубежная улица,15,420055,55.695225,49.1296
Рубежная улица,16,420055,55.69041,49.138511
Рубежная улица,18,420055,55.690177,49.138924
Рубежная улица,20,420055,55.690177,49.138924
Рубежная улица,22,420055,55.689969,49.139391
Рубежная улица,24,420055,55.689847,49.139643
Рубежная улица,25,420055,55.694911,49.130183
Рубежная улица,26,420055,55.68972,49.139912
Рубежная улица,28,420055,55.689552,49.140209
Рубежная улица,30,420055,55.689426,49.14055
Рубежная улица,32,420055,55.689334,49.140775
Рубежная улица,34,420055,55.689197,49.140954
Рубежная улица,35,420055,55.69145,49.137505
Рубежная улица,36а,420055,55.689015,49.141403
Рубежная улица,38,420055,55.68873,49.141853
Рубежная улица,38а,420055,55.688695,49.142059
Рубежная улица,40,420055,55.688466,49.142481
Рубежная улица,41,420055,55.688938,49.142652
Рубежная улица,42,420055,55.688385,49.142679
Рубежная улица,44,420055,55.688238,49.142975
Рубежная улица,45,420055,55.688497,49.143218
Рубежная улица,46,420055,55.688152,49.143182
Рубежная улица,47,420055,55.688497,49.143218
Рубежная улица,48,420055,55.688061,49.143344
Рубежная улица,49,420055,55.688395,49.143604
Рубежная улица,50,420055,55.687923,49.143631
Рубежная улица,52,420055,55.687797,49.143892
Рубежная улица,53,420055,55.688035,49.144179
Рубежная улица,54,420055,55.687655,49.144161
Рубежная улица,55,420055,55.687934,49.144467
Рубежная улица,55а,420055,55.687934,49.144467
Рубежная улица,56,420055,55.687487,49.144314
Рубежная улица,57,420055,55.687715,49.144763
Рубежная улица,58,420055,55.687441,49.144601
Рубежная улица,59,420055,55.687533,49.145185
Рубежная улица,59а,420055,55.687406,49.145464
Рубежная улица,60,420055,55.68732,49.144898
Рубежная улица,61,420055,55.687259,49.145796
Рубежная улица,62,420055,55.687228,49.145015
Рубежная улица,63,420055,55.687259,49.145796
Рубежная улица,64,420055,55.687076,49.145374
Рубежная улица,66,420055,55.686975,49.145599
Рубежная 2-я улица,1,420055,55.691024,49.135762
Рубежная 2-я улица,2а,420055,55.691039,49.135241
Рубежная 2-я улица,3,420055,55.690943,49.136022
Рубежная 2-я улица,4,420055,55.690933,49.135466
Рубежная 2-я улица,5,420055,55.690806,49.136292
Рубежная 2-я улица,6,420055,55.690476,49.136409
Рубежная 2-я улица,7,420055,55.690674,49.136642
Рубежная 2-я улица,9,420055,55.690674,49.136642
Рубежная 2-я улица,10,420055,55.690217,49.13684
Рубежная 2-я улица,11,420055,55.690542,49.13684
Рубежная 2-я улица,13,420055,55.690466,49.137415
Рубежная 2-я улица,14,420055,55.690014,49.137343
Рубежная 2-я улица,14а,420055,55.690014,49.137343
Рубежная 2-я улица,15,420055,55.690232,49.137523
Рубежная 2-я улица,16,420055,55.689887,49.137612
Рубежная 2-я улица,17,420055,55.690126,49.137765
Рубежная 2-я улица,18,420055,55.689796,49.137792
Рубежная 2-я улица,19,420055,55.690075,49.137954
Рубежная 2-я улица,20,420055,55.689689,49.138008
Рубежная 2-я улица,21,420055,55.689958,49.138187
Рубежная 2-я улица,21а,420055,55.689958,49.138187
Рубежная 2-я улица,22,420055,55.689446,49.138502
Рубежная 2-я улица,23,420055,55.689882,49.138358
Рубежная 2-я улица,24,420055,55.689304,49.138762
Рубежная 2-я улица,25,420055,55.68972,49.138565
Рубежная 2-я улица,26,420055,55.689197,49.13905
Рубежная 2-я улица,27,420055,55.689598,49.138879
Рубежная 2-я улица,28,420055,55.689065,49.139292
Рубежная 2-я улица,29,420055,55.689497,49.139095
Рубежная 2-я улица,30,420055,55.688852,49.139274
Рубежная 2-я улица,31,420055,55.6894,49.13931
Рубежная 2-я улица,32,420055,55.68873,49.140083
Рубежная 2-я улица,33,420055,55.689136,49.139939
Рубежная 2-я улица,33а,420055,55.689136,49.139939
Рубежная 2-я улица,35,420055,55.688908,49.140451
Рубежная 3-я улица,1,420055,55.688411,49.141601
Рубежная 3-я улица,1а,420055,55.688411,49.141601
Рубежная 3-я улица,1б,420055,55.688411,49.141601
Рубежная 3-я улица,2,420055,55.688101,49.141637
Рубежная 3-я улица,2а,420055,55.688101,49.141637
Рубежная 3-я улица,2б,420055,55.688101,49.141637
Рубежная 3-я улица,3,420055,55.688269,49.142014
Рубежная 3-я улица,3 к. 4,420055,55.688269,49.142014
Рубежная 3-я улица,4,420055,55.688101,49.141637
Рубежная 3-я улица,4а,420055,55.688624,49.140343
Рубежная 3-я улица,5,420055,55.688096,49.142257
Рубежная 3-я улица,6,420055,55.687944,49.141978
Рубежная 3-я улица,7,420055,55.687949,49.142544
Рубежная 3-я улица,8,420055,55.687797,49.142302
Рубежная 3-я улица,9,420055,55.687858,49.142733
Рубежная 3-я улица,10,420055,55.68769,49.14249
Рубежная 3-я улица,11,420055,55.687756,49.142975
Рубежная 3-я улица,12,420055,55.687563,49.14276
Рубежная 3-я улица,13,420055,55.687649,49.143182
Рубежная 3-я улица,14,420055,55.687446,49.142993
Рубежная 3-я улица,15,420055,55.687518,49.143514
Рубежная 3-я улица,16,420055,55.687446,49.142993
Рубежная 3-я улица,17,420055,55.687355,49.143775
Рубежная 3-я улица,18,420055,55.687233,49.143461
Рубежная 3-я улица,19,420055,55.68733,49.143937
Рубежная 3-я улица,20,420055,55.687233,49.143461
Рубежная 3-я улица,21,420055,55.687162,49.14417
Рубежная 3-я улица,22,420055,55.687096,49.143748
Рубежная 3-я улица,23,420055,55.687015,49.144485
Рубежная 3-я улица,24,420055,55.686995,49.143955
Рубежная 3-я улица,26,420055,55.686797,49.144368
Рубежная 3-я улица,27,420055,55.686807,49.144907
Рубежная 3-я улица,28,420055,55.686528,49.144574
Рубежная 3-я улица,29,420055,55.68668,49.145149
Рубежная 3-я улица,30,420055,55.686538,49.144871
Рубежная 3-я улица,31,420055,55.686614,49.145625
Рубежная 3-я улица,32,420055,55.686376,49.145221
Рубежная 4-я улица,1,420055,55.687675,49.141547
Рубежная 4-я улица,1а,420055,55.687847,49.141278
Рубежная 4-я улица,1в,420055,55.688177,49.14064
Рубежная 4-я улица,1г,420055,55.688304,49.140289
Рубежная 4-я улица,1д,420055,55.688472,49.140173
Рубежная 4-я улица,1е,420055,55.688583,49.139786
Рубежная 4-я улица,1ж,420055,55.687675,49.141547
Рубежная 4-я улица,2,420055,55.686721,49.142715
Рубежная 4-я улица,2а,420055,55.686721,49.142715
Рубежная 4-я улица,3,420055,55.687518,49.141879
Рубежная 4-я улица,5,420055,55.687304,49.142338
Рубежная 4-я улица,7,420055,55.687198,49.14258
Рубежная 4-я улица,9,420055,55.687066,49.142823
Рубежная 4-я улица,11,420055,55.68699,49.143029
Рубежная 4-я улица,13,420055,55.686914,49.143389
Рубежная 4-я улица,14,420055,55.68632,49.143344
Рубежная 4-я улица,14а,420055,55.68632,49.143344
Рубежная 4-я улица,15,420055,55.686914,49.143389
Рубежная 4-я улица,17,420055,55.68668,49.14355
Рубежная 4-я улица,18,420055,55.686223,49.143532
Рубежная 4-я улица,18а,420055,55.686223,49.143532
Рубежная 4-я улица,19,420055,55.686604,49.143802
Рубежная 4-я улица,20,420055,55.686097,49.143694
Рубежная 4-я улица,21,420055,55.686482,49.144008
Рубежная 4-я улица,22,420055,55.685965,49.143847
Рубежная 4-я улица,23,420055,55.68635,49.144269
Рубежная 4-я улица,24,420055,55.685878,49.144008
Рубежная 4-я улица,24а к. 1,420055,55.685878,49.144008
Рубежная 4-я улица,24а к. 2,420055,55.685878,49.144008
Рубежная 4-я улица,25,420055,55.686249,49.144476
Рубежная 4-я улица,26,420055,55.685797,49.144188
Рубежная 4-я улица,27,420055,55.686107,49.144718
Рубежная 5-я улица,3,420055,55.68631,49.14267
Рубежная 5-я улица,5,420055,55.685868,49.143164
Рубежная 5-я улица,7,420055,55.68566,49.143416
Рубежная 5-я улица,7а,420055,55.68566,49.143416
Рубежная 5-я улица,9,420055,55.685224,49.143658
Рубежная 5-я улица,11,420055,55.685224,49.143658
Рубиновая улица,1,420047,55.884297,49.065325
Рубиновая улица,3,420047,55.884211,49.065954
Рубиновая улица,5,420047,55.884136,49.066376
Рубиновая улица,7,420047,55.8841,49.066655
Рубиновая улица,9,420047,55.884009,49.067176
Рудная улица,2,420056,55.844516,49.207555
Рудная улица,2А к. а,420056,55.844516,49.207555
Рудная улица,4,420056,55.844703,49.207672
Рудная улица,6,420056,55.84491,49.207708
Рудная улица,8,420056,55.845057,49.207807
Рудная улица,10,420056,55.845208,49.207861
Рудная улица,12,420056,55.845532,49.207897
Рудная улица,14,420056,55.845708,49.20804
Рудная улица,16,420056,55.84587,49.20813
Рудная улица,20,420056,55.846421,49.208301
Рудная улица,22,420056,55.846598,49.208337
Рудная улица,24,420056,55.84675,49.2084
Рудная улица,26,420056,55.846942,49.208463
Рудная улица,28,420056,55.847169,49.208552
Рудная улица,30,420056,55.847326,49.208615
Рудная улица,32,420056,55.847462,49.208624
Рудная улица,34,420056,55.847856,49.208876
Рудная улица,34А,420056,55.84773,49.209217
Рудная улица,36,420056,55.84817,49.208912
Улица Рудольфа Нуреева,19,420064,55.713157,49.215631
Улица Рудольфа Нуреева,23,420064,55.713643,49.215829
Улица Рудольфа Нуреева,25,420064,55.713578,49.216206
Улица Рудольфа Нуреева,27,420064,55.713507,49.216646
Улица Рудольфа Нуреева,29,420064,55.713248,49.216601
Улица Рудольфа Нуреева,31,420064,55.713045,49.216098
Улица Рудольфа Нуреева,32,420064,55.712447,49.21697
Улица Рудольфа Нуреева,33,420064,55.712959,49.216538
Улица Рудольфа Нуреева,34,420064,55.712371,49.217329
Улица Рудольфа Нуреева,35,420064,55.712883,49.216871
Улица Рудольфа Нуреева,36,420064,55.712294,49.217598
Улица Рудольфа Нуреева,37,420064,55.712812,49.217302
Улица Рудольфа Нуреева,38,420064,55.712259,49.217958
Улица Рудольфа Нуреева,39,420064,55.713131,49.217194
Улица Рудольфа Нуреева,41,420064,55.713314,49.217491
Улица Рудольфа Нуреева,43,420064,55.713217,49.217832
Улица Рудольфа Нуреева,44,420064,55.711929,49.219539
Улица Рудольфа Нуреева,46,420064,55.711681,49.21979
Улица Рудольфа Нуреева,47,420064,55.712878,49.218245
Улица Рудольфа Нуреева,49,420064,55.712649,49.217823
Улица Рудольфа Нуреева,57,420064,55.712234,49.219781
Улица Рудольфа Нуреева,67,420064,55.711919,49.220392
Русловая улица,4,420054,55.758443,49.113349
Русловая улица,6,420054,55.758078,49.113295
Русловая улица,7,420054,55.757835,49.113834
Русловая улица,8,420054,55.757977,49.113349
Русловая улица,8а,420054,55.757977,49.113349
Русловая улица,9,420054,55.757835,49.113834
Русловая улица,10,420054,55.757886,49.113412
Русловая улица,11,420054,55.757724,49.113915
Русловая улица,13,420054,55.757602,49.113996
Русловая улица,14,420054,55.757627,49.113556
Русловая улица,16,420054,55.757399,49.113529
Русловая улица,16а,420054,55.757399,49.113529
Русловая улица,17,420054,55.757379,49.113978
Русловая улица,19,420054,55.75703,49.114032
Русловая улица,26,420054,55.757014,49.113439
Улица Рустема Яхина,3,420111,55.791182,49.103611
Улица Рустема Яхина,4,420111,55.791147,49.10256
Улица Рустема Яхина,4А,420111,55.791147,49.10256
Улица Рустема Яхина,4Б,420111,55.790919,49.1023
Улица Рустема Яхина,6,420111,55.790509,49.101904
Улица Рустема Яхина,8,420111,55.789968,49.10168
Улица Рустема Яхина,11,420111,55.789704,49.102111
Улица Рустема Яхина,13,420111,55.789461,49.101779
Улица Рустема Яхина,15,420111,55.789117,49.101976
Ручьевая улица,11,420070,55.678884,49.130336
Ручьевая улица,14,420070,55.678407,49.131396
Ручьевая улица,15,420070,55.678737,49.131172
Ручьевая улица,16,420070,55.678407,49.131396
Ручьевая улица,18,420070,55.678407,49.131396
Рыбацкая улица,1,420055,55.705853,49.144934
Рыбацкая улица,2,420055,55.706158,49.144637
Рыбацкая улица,3,420055,55.705706,49.1447
Рыбацкая улица,4,420055,55.705752,49.144197
Рыбацкая улица,5,420055,55.705584,49.14453
Рыбацкая улица,6,420055,55.705128,49.143227
Рыбацкая улица,7,420055,55.705442,49.144323
Рыбацкая улица,9,420055,55.705321,49.144098
Рыбацкая улица,11,420055,55.705123,49.143811
Рыбацкая улица,15,420055,55.704874,49.143452
Рыбная улица,2,420100,55.781823,49.239077
Рыбная улица,2 стр. 2,420100,55.781823,49.239077
Рыбная улица,5,420100,55.782182,49.241709
Рыбная улица,10а,420100,55.7816,49.240164
Рыбная улица,19,420100,55.782096,49.244395
Рыбная улица,22,420100,55.781742,49.241682
Рыбная улица,29,420100,55.782076,49.246219
Рыбная улица,29а,420100,55.782349,49.246228
Рыбная улица,32,420100,55.781737,49.243659
Рыбная улица,43,420100,55.782147,49.247485
Рыбная улица,43 к. а,420100,55.782147,49.247485
Рыбная улица,74,420100,55.782117,49.243973
Рыбная улица,86,420100,55.781823,49.238628
Рыбная улица,91,420100,55.782076,49.245078
Рыбная улица,92,420100,55.781762,49.242383
Рыбная улица,93,420100,55.781757,49.242805
Рыбная улица,94,420100,55.781762,49.242383
Рыбная улица,96,420100,55.781762,49.242383
Рыбная улица,99,420100,55.781757,49.242805
Рыбная улица,100,420100,55.781712,49.244036
Рыбная улица,101,420100,55.781727,49.244386
Рыбная улица,103,420100,55.781727,49.244386
Рыбная улица,106,420100,55.781712,49.244719
Рыбная улица,108,420100,55.781712,49.244719
Улица Рылеева,2,420087,55.773307,49.202893
Улица Рылеева,3,420087,55.774092,49.20257
Улица Рылеева,4,420087,55.773307,49.202893
Улица Рылеева,5 к. 15,420087,55.774092,49.20257
Улица Рылеева,7,420087,55.773459,49.203297
Улица Рылеева,11,420087,55.773459,49.203297
Улица Рылеева,15,420087,55.773864,49.202776
Улица Рылеева,16,420087,55.772173,49.204303
Улица Рылеева,17,420087,55.773221,49.203558
Улица Рылеева,19,420087,55.772674,49.204232
Улица Рылеева,20,420087,55.773039,49.2038
Улица Рылеева,21,420087,55.772345,49.204636
Улица Рылеева,22,420087,55.771682,49.204851
Улица Рылеева,24,420087,55.771585,49.204986
Улица Рылеева,25,420087,55.772163,49.204824
Улица Рылеева,27,420087,55.771874,49.205202
Улица Рылеева,28,420087,55.772046,49.20513
Улица Рылеева,29,420087,55.771717,49.205372
Рыночная улица,2,420036,55.855527,49.07429
Рыночная улица,3,420036,55.855204,49.072826
Рыночная улица,4,420036,55.855421,49.073967
Рыночная улица,5,420036,55.855179,49.072556
Рыночная улица,6 к. 1,420036,55.855416,49.073706
Рыночная улица,6 к. 2,420036,55.855416,49.073706
Рыночная улица,7,420036,55.855209,49.072224
Рыночная улица,8,420036,55.855467,49.073356
Рыночная улица,9,420036,55.855194,49.071964
